,JobId,EngineeringSoldkWSize,EngineeringSoldAnnualkWh,EnergyConsumption,Region,State,Zip,AHJ,RoofType,RoofSqFoot,NumMountingPlanes,NumPanels,Utility,ProductTypeAlt,PowerwallCount,UtilityCostPerKWh,OldBill,UtilityRatePlanId,UtilityInflationRate,GasRatePlanID,AverageShading,NumStories,Status
0,JB-9723486-00,3.465,3806.009,8860.0,Pacific Northwest,OR,97206,Portland,Comp Shingle Roof,1508.0,1,11,Portland General Electric,PV Only,,0.113579,134.1167,20004.0,0.038,20400.0,0.12,,1
1,JB-9586828-00,13.86,18115.315,62233.0,Pacific Northwest,CA,95823,Sacramento County,Comp Shingle Roof,2518.0,4,44,Sacramento Municipal Utility District,PV Only,,0.19372899999999998,1056.3469,300.0,0.028999999999999998,90.0,0.043636364000000004,One Story,1
2,JB-9586336-00,3.78,4887.0342,7464.0,Pacific Northwest,CA,95834,Sacramento,Comp Shingle Roof,1980.0,3,12,Sacramento Municipal Utility District,PV Only,,0.152606,146.5714,998504493.0,0.028999999999999998,90.0,0.170833333,,1
3,JB-95615481-00,16.065,23229.5524,23834.0,Pacific Northwest,CA,95616,Davis,Flat Tile,3155.0,3,51,Pacific Gas and Electric Company,PV Only,,0.33029400000000003,704.0654,10.0,0.028999999999999998,90.0,0.008823529,,1
4,JB-95615433-00,10.92,14676.4759,18131.0,Pacific Northwest,CA,95688,Vacaville,Flat Tile,6512.0,2,42,Pacific Gas and Electric Company,PV Only,,0.298678,499.3237,15.0,0.028999999999999998,90.0,0.008571429,Two Stories,1
5,JB-95615168-00,4.095,4089.573,6483.0,Pacific Northwest,CA,95602,Nevada County,Comp Shingle Roof,,2,13,Pacific Gas and Electric Company,PV Only,,0.203558,158.0187,10.0,0.028999999999999998,90.0,0.343076923,,1
6,JB-9542846-00,6.5,8025.7797,8094.0,Pacific Northwest,CA,95404,Santa Rosa,Comp Shingle Roof,3673.0,2,25,Pacific Gas and Electric Company,PV Only,,0.18549300000000002,170.7077,46.0,0.028999999999999998,90.0,0.09304347800000001,,1
7,JB-95312502-00,8.505,12196.6609,12409.0,Pacific Northwest,CA,95337,Manteca,Flat Tile,2976.0,2,27,Pacific Gas and Electric Company,PV Only,,0.264252,321.3057,10.0,0.028999999999999998,90.0,0.0053125,,1
8,JB-9525925-00,5.035,6701.9949,8706.0,Pacific Northwest,CA,95242,Lodi,Comp Shingle Roof,2515.0,3,19,Lodi Municipal Electric System,PV Only,,0.178033,177.2094,2601.0,0.028999999999999998,90.0,0.066842105,,1
9,JB-9518007-00,3.19,4972.2416,6270.0,Pacific Northwest,CA,95136,San Jose,Comp Shingle Roof,2672.0,1,11,Pacific Gas and Electric Company,PV Only,,0.21515,162.0934,10.0,0.028999999999999998,90.0,0.0,One Story,1
10,JB-9517772-00,6.76,9105.3562,6073.0,Pacific Northwest,CA,95127,San Jose,Round Tile,3808.0,3,26,Pacific Gas and Electric Company,PV Only,,0.22131199999999998,161.6801,10.0,0.028999999999999998,90.0,0.138461538,,1
11,JB-9508126-00,12.285,17330.057,14083.0,Pacific Northwest,CA,95023,San Benito County,Comp Shingle Roof,5085.0,3,39,Pacific Gas and Electric Company,PV Only,,0.29732600000000003,396.2484,10.0,0.028999999999999998,90.0,0.050769231,,1
12,JB-9492920-00,4.94,7258.3906,7737.0,Pacific Northwest,CA,94931,Cotati City,Comp Shingle Roof,3313.0,1,19,Pacific Gas and Electric Company,PV Only,,0.24043699999999998,202.3337,998504487.0,0.028999999999999998,90.0,0.03,Two Stories,1
13,JB-94525371-00,5.67,8232.756,7759.0,Pacific Northwest,CA,94561,Oakley,Round Tile,2050.0,2,18,Pacific Gas and Electric Company,PV Only,,0.213104,185.8362,10.0,0.028999999999999998,90.0,0.0,Two Stories,1
14,JB-94525036-00,3.12,4796.0282,5782.0,Pacific Northwest,CA,94558,Napa,Comp Shingle Roof,2687.0,1,12,Pacific Gas and Electric Company,PV Only,,0.204045,145.6279,10.0,0.028999999999999998,90.0,0.07,,1
15,JB-943712-00,3.78,4564.8981,3232.0,Pacific Northwest,CA,94303,East Palo Alto,Comp Shingle Roof,2360.0,1,12,Pacific Gas and Electric Company,PV Only,,0.18353,96.7428,998504487.0,0.028999999999999998,90.0,0.25,,1
16,JB-9377171-00,4.42,6145.4131,6179.0,Pacific Northwest,CA,93723,Fresno,Flat Tile,,1,17,Pacific Gas and Electric Company,PV Only,,0.228446,165.6774,10.0,0.028999999999999998,90.0,0.0,,1
17,JB-9377080-00,5.2,7962.6714,7893.0,Pacific Northwest,CA,93711,Fresno,Comp Shingle Roof,3085.0,1,20,Pacific Gas and Electric Company,PV Only,,0.204619,182.6349,10.0,0.028999999999999998,90.0,0.06,,1
18,JB-9376414-00,9.36,10211.3899,10468.0,Pacific Northwest,CA,93710,Fresno,Comp Shingle Roof,2823.0,2,36,Pacific Gas and Electric Company,PV Only,,0.24950799999999998,265.7006,10.0,0.028999999999999998,90.0,0.21916666699999998,,1
19,JB-92512141-00,11.96,17779.8213,18021.0,SoCal and HI,CA,92596,Riverside County,Flat Tile,3424.0,1,46,Southern California Edison,PV Only,,0.242077,411.5859,200.0,0.028999999999999998,90.0,0.01,,1
20,JB-92512000-00,3.38,5426.3984,7011.0,SoCal and HI,CA,92530,Lake Elsinore,Round Tile,1779.0,1,13,Southern California Edison,PV Only,,0.183319,155.1507,200.0,0.028999999999999998,90.0,0.0,,1
21,JB-85711381-00,7.54,11101.8507,12372.0,Southwest,AZ,85756,Pima County,Round Tile,2211.0,3,29,Tucson Electric Power,PV Only,,0.125626,187.4399,10304.0,0.035,10800.0,0.003793103,Two Stories,1
22,JB-85711349-00,8.32,13414.605,13843.0,Southwest,AZ,85745,Tucson,Rolled Roofing / Torchdown / Bitumen,1898.0,1,32,Tucson Electric Power,PV Only,,0.124223,201.2214,10304.0,0.035,10800.0,0.0,,1
23,JB-85711149-00,6.3,6945.7718,10579.0,Southwest,AZ,85719,Tucson,Rolled Roofing / Torchdown / Bitumen,3266.0,1,20,Tucson Electric Power,PV Only,,0.1255,168.5582,10304.0,0.035,10800.0,0.29,,1
24,JB-85710550-00,5.83,7876.848000000001,13876.0,Southwest,AZ,85746,Pima County,Rolled Roofing / Torchdown / Bitumen,4080.0,3,22,Tucson Electric Power,PV Only,,0.123423,200.6377,10304.0,0.035,10800.0,0.134545455,,1
25,JB-8515555-00,6.5,9806.5233,9814.0,Southwest,AZ,85122,Casa Grande,Round Tile,2241.0,1,25,Arizona Public Service Company,PV Only,,0.157797,129.05200000000002,10000.0,0.035,40003.0,0.04,,1
26,JB-8515522-00,4.42,6611.9272,6683.0,Southwest,AZ,85128,Coolidge,Comp Shingle Roof,2048.0,1,17,Arizona Public Service Company,PV Only,,0.156157,146.0058,10000.0,0.035,10800.0,0.00625,,1
27,JB-7612215-00,10.4,11638.5966,18696.0,Southwest,TX,76131,Saginaw,Comp Shingle Roof,2573.0,3,40,MP2 Energy (Dallas),PV Only,,0.130556,256.2393,998504338.0,0.019,49601.0,0.16399999999999998,One Story,1
28,JB-7602918-00,8.06,10895.4147,13630.0,Southwest,TX,76022,Bedford,Comp Shingle Roof,2228.0,2,31,MP2 Energy (Dallas),PV Only,,0.136676,208.0739,998504338.0,0.019,49601.0,1.11e-16,One Story,1
29,JB-7511059-00,9.88,9913.7115,18068.0,Southwest,TX,75150,Mesquite,Comp Shingle Roof,3600.0,3,38,MP2 Energy (Dallas),PV Only,,0.226433,393.7659,998504338.0,0.019,49601.0,0.290526316,,1
30,JB-347455-00,6.24,9467.3517,16080.0,East Coast,FL,34787,Orange County,Comp Shingle Roof,3584.0,2,24,Duke Energy (FL),PV Only,,0.12363699999999998,222.6519,998504540.0,0.028999999999999998,49601.0,0.0,,1
31,JB-2181253-00,13.26,15498.0419,15446.0,East Coast,MD,21837,Wicomico County,Comp Shingle Roof,1387.0,2,51,Delmarva Power (MD),PV Only,,0.141491,238.407,9991227.0,0.057,100099.0,0.005531915,Above Two Stories,1
32,JB-2161429-00,11.96,10831.3453,20117.0,East Coast,MD,21635,Galena Town,Comp Shingle Roof,3351.0,3,46,Delmarva Power (MD),PV Only,,0.140368,235.3154,9991227.0,0.057,40003.0,0.210869565,,1
33,JB-2161425-00,10.4,11983.555,12060.0,East Coast,MD,21666,Queen Anne's County,Comp Shingle Roof,3762.0,3,40,Delmarva Power (MD),PV Only,,0.143777,144.4964,9991227.0,0.057,40003.0,0.013999999999999999,,1
34,JB-2093237-00,5.6,5567.5719,5872.0,East Coast,MD,20902,Montgomery County,Comp Shingle Roof,1728.0,1,20,PEPCO (MD),PV Only,,0.159355,134.2617,9991238.0,0.057,100099.0,0.226363636,,1
35,JB-2093128-00,3.15,4447.9478,27262.0,East Coast,MD,20910,Montgomery County,Comp Shingle Roof,1236.0,1,10,PEPCO (MD),PV Only,,0.142652,380.3657,9991238.0,0.057,100099.0,0.02,One Story,1
36,JB-180638-00,6.76,7644.4705,10240.0,East Coast,PA,18014,Bath Borough,Comp Shingle Roof,1763.0,3,26,Met-Ed,PV Only,,0.130302,459.3248,9991700.0,0.0337,998504099.0,0.074615385,,1
37,JB-152541-00,2.6,2439.0488,2547.0,East Coast,PA,15206,Pittsburgh,Comp Shingle Roof,927.0,2,10,Duquesne,PV Only,,0.20481100000000002,391.605,9991698.0,0.0337,998504099.0,0.08,,1
38,JB-150085-00,2.08,1878.6981,4606.0,East Coast,PA,15061,Monaca Borough,Comp Shingle Roof,1576.0,1,8,Duquesne,PV Only,,0.176179,415.7572,9991698.0,0.0337,998504099.0,0.2,,1
39,JB-1093743-00,9.36,7853.8446,7870.0,East Coast,NY,10920,Clarkstown Town,Comp Shingle Roof,1928.0,2,36,Orange and Rockland (NY),PV Only,,0.192011,194.0528,9991621.0,0.033,998467098.0,0.192,,1
40,JB-0661320-00,3.64,3382.9112,3432.0,East Coast,CT,6615,Stratford,Comp Shingle Roof,1124.0,1,14,United Illuminating Company,PV Only,,0.321803,161.0841,999467.0,0.054000000000000006,49601.0,0.09,,1
41,JB-0644139-00,5.72,6173.7327,6267.0,East Coast,CT,6442,Essex,Comp Shingle Roof,3199.0,1,22,Eversource Energy (CL&P),PV Only,,0.24,177.1384,40370.0,0.054000000000000006,49601.0,0.08,Two Stories,1
42,JB-0611532-00,4.68,4787.1589,9120.0,East Coast,CT,6110,West Hartford,Comp Shingle Roof,1434.0,1,18,Eversource Energy (CL&P),PV Only,,0.18867,195.1874,999454.0,0.054000000000000006,49601.0,0.19,,1
43,JB-0542071-00,4.42,3694.7833,4200.0,East Coast,VT,5452,Essex Junction Village,Comp Shingle Roof,1055.0,1,17,Green Mountain Power,PV Only,,0.203097,122.8823,998504368.0,0.028999999999999998,49601.0,0.18,,1
44,JB-0102440-00,5.2,5300.5429,5233.0,East Coast,MA,1060,Northampton,Comp Shingle Roof,1403.0,3,20,National Grid USA (Massachusetts Electric),PV Only,,0.202488,140.0999,9991205.0,0.04,49601.0,0.01,,1
45,JB-0102416-00,6.93,5680.3965,7445.0,East Coast,MA,1082,Ware Town,Comp Shingle Roof,1879.0,2,22,National Grid USA (Massachusetts Electric),PV Only,,0.196172,173.5067,9991205.0,0.04,49601.0,0.23800000000000002,One Story,1
46,JB-9702786-00,4.16,4494.4743,9541.0,Pacific Northwest,OR,97008,Beaverton,Comp Shingle Roof,3045.0,1,16,Portland General Electric,PV Only,,0.230143,233.2403,20000.0,0.038,20400.0,0.07,,1
47,JB-9596872-00,5.3,6317.965,5749.0,Pacific Northwest,CA,95993,Yuba City,Comp Shingle Roof,,3,20,Pacific Gas and Electric Company,PV Only,,0.208375,147.8756,10.0,0.028999999999999998,90.0,0.036000000000000004,,1
48,JB-9586943-00,9.135,11971.451000000001,12726.0,Pacific Northwest,CA,95834,Sacramento,Flat Tile,2891.0,2,29,Sacramento Municipal Utility District,PV Only,,0.150159,210.8937,300.0,0.028999999999999998,90.0,0.033333333,,1
49,JB-9586808-00,11.97,14903.6721,36861.0,Pacific Northwest,CA,95828,Sacramento,Comp Shingle Roof,1832.0,5,38,Sacramento Municipal Utility District,PV Only,,0.191685,640.46,300.0,0.028999999999999998,90.0,0.10736842099999999,One Story,1
50,JB-95615312-00,7.29,11629.5599,11836.0,Pacific Northwest,CA,95632,Galt,Flat Tile,4339.0,1,27,Sacramento Municipal Utility District,PV Only,,0.143698,190.9823,300.0,0.028999999999999998,90.0,0.0,,1
51,JB-95615205-00,4.16,5165.6408,5385.0,Pacific Northwest,CA,95605,West Sacramento,Comp Shingle Roof,1779.0,2,16,Pacific Gas and Electric Company,PV Only,,0.193918,135.0672,10.0,0.028999999999999998,90.0,0.1325,,1
52,JB-95615197-00,13.77,17148.3061,21744.0,Pacific Northwest,CA,95691,West Sacramento,Comp Shingle Roof,2417.0,2,51,Pacific Gas and Electric Company,PV Only,,0.326307,639.3145,10.0,0.028999999999999998,90.0,0.030689655,,1
53,JB-9542921-00,10.92,16760.063000000002,17129.0,Pacific Northwest,CA,95450,Sonoma County,Metal - Standing Seam,4106.0,1,42,Pacific Gas and Electric Company,PV Only,,0.35740900000000003,559.8499,10.0,0.028999999999999998,90.0,0.01,,1
54,JB-95312445-00,4.94,6886.0014,6991.0,Pacific Northwest,CA,95301,Atwater,Comp Shingle Roof,3181.0,2,19,Pacific Gas and Electric Company,PV Only,,0.251977,194.8441,10.0,0.028999999999999998,90.0,0.021176471000000002,,1
55,JB-95312179-00,10.07,14510.8126,15434.0,Pacific Northwest,CA,95366,Ripon,Flat Tile,3244.0,3,38,Modesto Irrigation District,PV Only,,0.17918499999999998,278.5089,4901.0,0.028999999999999998,90.0,0.006153846,One Story,1
56,JB-95311634-00,8.58,13972.7516,10869.0,Pacific Northwest,CA,95337,Manteca,Flat Tile,3898.0,1,33,Pacific Gas and Electric Company,PV Only,,0.24546700000000002,270.3786,10.0,0.028999999999999998,90.0,0.0,,1
57,JB-9518047-00,2.6,3888.7940000000003,3663.0,Pacific Northwest,CA,95112,San Jose,Comp Shingle Roof,2439.0,1,10,Pacific Gas and Electric Company,PV Only,,0.198122,110.1545,10.0,0.028999999999999998,90.0,0.02,,1
58,JB-9481339-00,5.985,8541.9195,10716.0,Pacific Northwest,CA,94806,Contra Costa County,Comp Shingle Roof,2879.0,2,19,Pacific Gas and Electric Company,PV Only,,0.318023,333.2569,10.0,0.028999999999999998,90.0,0.0,One Story,1
59,JB-9481325-00,7.245,8460.6411,12397.0,Pacific Northwest,CA,94801,Richmond,Comp Shingle Roof,3154.0,2,23,Pacific Gas and Electric Company,PV Only,,0.348111,411.236,10.0,0.028999999999999998,90.0,0.097391304,One Story,1
60,JB-94525417-00,8.19,12479.3415,11587.0,Pacific Northwest,CA,94510,Benicia,Flat Tile,3189.0,2,26,Pacific Gas and Electric Company,PV Only,,0.28857,327.8425,10.0,0.028999999999999998,90.0,0.003846154,,1
61,JB-94525333-00,5.04,5385.8082,6119.0,Pacific Northwest,CA,94523,Pleasant Hill,Comp Shingle Roof,1868.0,1,16,Pacific Gas and Electric Company,PV Only,,0.212666,155.7542,10.0,0.028999999999999998,90.0,0.34,,1
62,JB-94525157-00,5.46,7980.8789,8318.0,Pacific Northwest,CA,94539,Fremont,Comp Shingle Roof,1907.0,2,21,Pacific Gas and Electric Company,PV Only,,0.24153000000000002,217.3349,10.0,0.028999999999999998,90.0,0.04,,1
63,JB-94524730-00,3.465,4520.0462,5541.0,Pacific Northwest,CA,94566,Pleasanton,Comp Shingle Roof,3214.0,2,11,Pacific Gas and Electric Company,PV Only,,0.212905,148.2231,10.0,0.028999999999999998,90.0,0.015454545,,1
64,JB-94524527-00,6.36,8633.3509,9400.0,Pacific Northwest,CA,94526,Danville,Comp Shingle Roof,1837.0,2,24,Pacific Gas and Electric Company,PV Only,,0.263343,253.5975,10.0,0.028999999999999998,90.0,0.0575,,1
65,JB-94523763-00,7.56,8716.1716,8981.0,Pacific Northwest,CA,94503,American Canyon,Round Tile,2305.0,3,24,Pacific Gas and Electric Company,PV Only,,0.240459,228.0102,10.0,0.028999999999999998,90.0,0.208235294,,1
66,JB-9395401-00,7.8,10270.4534,10273.0,Pacific Northwest,CA,93933,Monterey County,Comp Shingle Roof,,2,30,Pacific Gas and Electric Company,PV Only,,0.255153,265.3484,10.0,0.028999999999999998,90.0,0.013214286,,1
67,JB-9377232-00,6.5,8749.2876,10018.0,Pacific Northwest,CA,93722,Fresno,Round Tile,2196.0,2,25,Pacific Gas and Electric Company,PV Only,,0.246928,254.1903,10.0,0.028999999999999998,90.0,0.0,,1
68,JB-9368602-00,4.16,4316.117,10914.0,Pacific Northwest,CA,93636,Madera County,Comp Shingle Roof,2269.0,3,16,Pacific Gas and Electric Company,PV Only,,0.235422,262.1634,10.0,0.028999999999999998,90.0,0.23125,,1
69,JB-9355427-00,5.3,9171.614,8990.0,SoCal and HI,CA,93551,Palmdale,Flat Tile,5543.0,1,20,Southern California Edison,PV Only,,0.213677,210.5291,200.0,0.028999999999999998,90.0,0.0,,1
70,JB-93310713-00,3.12,4097.705,4214.0,SoCal and HI,CA,93312,Kern County,Comp Shingle Roof,2660.0,2,12,Pacific Gas and Electric Company,PV Only,,0.210821,122.08,10.0,0.028999999999999998,90.0,0.07200000000000001,,1
71,JB-93310645-00,5.67,8668.2681,8789.0,SoCal and HI,CA,93313,Bakersfield,Flat Tile,3308.0,2,18,Pacific Gas and Electric Company,PV Only,,0.21870599999999998,208.2309,10.0,0.028999999999999998,90.0,0.006666666999999999,,1
72,JB-93211316-00,5.83,10059.2584,10080.0,Pacific Northwest,CA,93291,Visalia,Round Tile,,1,22,Southern California Edison,PV Only,,0.19946,215.5928,200.0,0.028999999999999998,90.0,0.0,,1
73,JB-93211309-00,5.3,8031.41,8206.0,Pacific Northwest,CA,93230,Hanford,Comp Shingle Roof,4278.0,2,20,Southern California Edison,PV Only,,0.187301,176.1292,200.0,0.028999999999999998,90.0,0.0035,,1
74,JB-9272074-00,5.565,7035.4883,7754.0,SoCal and HI,CA,92703,Santa Ana,Comp Shingle Roof,1621.0,2,21,Southern California Edison,PV Only,,0.217877,185.8029,200.0,0.028999999999999998,490.0,0.15,,1
75,JB-9269960-00,8.19,11520.2763,13643.0,SoCal and HI,CA,92627,Costa Mesa,Round Tile,2217.0,4,26,Southern California Edison,PV Only,,0.242684,318.381,200.0,0.028999999999999998,490.0,0.005,,1
76,JB-9269783-00,10.6,14599.0441,13421.0,SoCal and HI,CA,92677,Laguna Niguel,Round Tile,2725.0,2,40,San Diego Gas & Electric,PV Only,,0.318335,398.5013,998504494.0,0.028999999999999998,490.0,0.057,,1
77,JB-92610538-00,4.41,7046.8493,6966.0,SoCal and HI,CA,92647,Huntington Beach,Comp Shingle Roof,2798.0,1,14,Southern California Edison,PV Only,,0.209169,166.0158,200.0,0.028999999999999998,490.0,0.0,,1
78,JB-92610104-00,4.77,7109.3715,7443.0,SoCal and HI,CA,92604,Irvine,Flat Tile,2307.0,2,18,Southern California Edison,PV Only,,0.181451,155.0151,217.0,0.028999999999999998,490.0,0.013333333000000001,,1
79,JB-92512111-00,5.2,8594.0206,8820.0,SoCal and HI,CA,92563,Murrieta,Round Tile,2285.0,1,20,Southern California Edison,PV Only,,0.196143,192.21200000000002,200.0,0.028999999999999998,90.0,0.0,One Story,1
80,JB-92512053-00,2.86,4810.0647,4982.0,SoCal and HI,CA,92586,Menifee,Comp Shingle Roof,3218.0,1,11,Southern California Edison,PV Only,,0.175875,121.0643,200.0,0.028999999999999998,90.0,0.01,,1
81,JB-92510680-00,10.335,13822.6917,14323.0,SoCal and HI,CA,92562,Murrieta,Round Tile,2218.0,2,39,Southern California Edison,PV Only,,0.23222600000000002,325.2284,200.0,0.028999999999999998,90.0,0.083333333,One Story,1
82,JB-9238234-00,13.545,18157.1045,18317.0,SoCal and HI,CA,92335,Fontana,Comp Shingle Roof,3696.0,4,43,Southern California Edison,PV Only,,0.253695,437.2127,200.0,0.028999999999999998,90.0,0.075813953,,1
83,JB-9237645-00,4.845,8395.2478,8587.0,SoCal and HI,CA,92336,Fontana,Flat Tile,2569.0,1,19,Southern California Edison,PV Only,,0.205945,197.3395,200.0,0.028999999999999998,90.0,0.0,,1
84,JB-9218096-00,1.855,2965.2740000000003,12000.0,SoCal and HI,CA,92114,San Diego,Comp Shingle Roof,2079.0,1,7,San Diego Gas & Electric,PV Only,,0.332919,377.8433,400.0,0.028999999999999998,490.0,0.0,,1
85,JB-92110658-00,3.12,3598.5551,3336.0,SoCal and HI,CA,92117,San Diego,Rolled Roofing / Torchdown / Bitumen,1630.0,2,12,San Diego Gas & Electric,PV Only,,0.204487,101.7722,998504494.0,0.028999999999999998,490.0,0.23,,1
86,JB-92014680-00,4.94,6519.7247,6937.0,SoCal and HI,CA,92078,San Marcos,Flat Tile,2213.0,2,19,San Diego Gas & Electric,PV Only,,0.24864299999999998,186.2062,998504494.0,0.028999999999999998,490.0,0.0063157890000000005,,1
87,JB-92014524-00,6.615,11095.3604,10111.0,SoCal and HI,CA,92065,San Diego County,Comp Shingle Roof,4515.0,1,21,San Diego Gas & Electric,PV Only,,0.264094,264.9909,998504494.0,0.028999999999999998,490.0,0.02,One Story,1
88,JB-92014454-00,6.3,9442.0008,8301.0,SoCal and HI,CA,92057,Oceanside,Round Tile,1913.0,3,20,San Diego Gas & Electric,PV Only,,0.27808499999999997,234.8355,998504494.0,0.028999999999999998,490.0,0.0255,,1
89,JB-91713053-00,12.48,19770.6843,21886.0,SoCal and HI,CA,91739,Rancho Cucamonga,Flat Tile,2917.0,4,48,Southern California Edison,PV Only,,0.250902,505.6503,200.0,0.028999999999999998,90.0,0.009375,,1
90,JB-91712854-00,4.68,6452.9317,8023.0,SoCal and HI,CA,91789,Walnut,Comp Shingle Roof,3495.0,2,18,Southern California Edison,PV Only,,0.202628,185.9231,200.0,0.028999999999999998,90.0,0.13,,1
91,JB-91712690-00,6.615,9478.6421,18298.0,SoCal and HI,CA,91761,Ontario,Comp Shingle Roof,1597.0,2,21,Southern California Edison,PV Only,,0.243887,419.9344,200.0,0.028999999999999998,90.0,0.04,,1
92,JB-91314056-00,3.12,4633.0805,5031.0,SoCal and HI,CA,91340,San Fernando,Comp Shingle Roof,1497.0,1,12,Southern California Edison,PV Only,,0.185541,128.2373,200.0,0.028999999999999998,90.0,0.02,Two Stories,1
93,JB-91311521-00,8.32,13141.0014,18409.0,SoCal and HI,CA,91354,Los Angeles County,Round Tile,2844.0,2,32,Southern California Edison,PV Only,,0.185095,334.4008,998504373.0,0.028999999999999998,90.0,0.0,,1
94,JB-9082584-00,7.8,10899.448,10803.0,SoCal and HI,CA,90815,Long Beach,Rolled Roofing / Torchdown / Bitumen,2159.0,4,30,Southern California Edison,PV Only,,0.241191,267.5813,200.0,0.028999999999999998,90.0,0.0,One Story,1
95,JB-9064093-00,5.2,7566.2333,8900.0,SoCal and HI,CA,90621,Buena Park,Flat Tile,1613.0,2,20,Southern California Edison,PV Only,,0.225899,211.2858,200.0,0.028999999999999998,490.0,0.03,,1
96,JB-9025541-00,3.12,4153.0203,6087.0,SoCal and HI,CA,90255,Huntington Park,Comp Shingle Roof,1264.0,2,12,Southern California Edison,PV Only,,0.203179,154.4724,200.0,0.028999999999999998,90.0,0.01,,1
97,JB-90010241-00,2.65,3576.6157,4194.0,SoCal and HI,CA,90018,Los Angeles,Comp Shingle Roof,3036.0,1,10,Los Angeles Department of Water & Power,PV Only,,0.16508699999999998,110.5494,100.0,0.028999999999999998,90.0,0.02,,1
98,JB-89112999-00,8.06,11871.3891,13179.0,Southwest,NV,89142,Clark County,Round Tile,,2,31,NV Energy South,PV Only,,0.136562,204.3679,80001.0,0.028999999999999998,49601.0,0.0,,1
99,JB-89112046-00,9.54,14318.4859,15168.0,Southwest,NV,89183,Clark County,Round Tile,2159.0,2,36,NV Energy South,PV Only,,0.141075,232.707,80001.0,0.028999999999999998,49601.0,0.0044444440000000005,,1
100,JB-8711253-00,6.095,9153.6506,15611.0,Southwest,NM,87105,Albuquerque,Comp Shingle Roof,1594.0,2,23,PNM,PV Only,,0.137469,230.6337,60000.0,0.048,49601.0,0.013043478,Two Stories,1
101,JB-8711029-00,2.12,3292.8978,3717.0,Southwest,NM,87120,Albuquerque,Rolled Roofing / Torchdown / Bitumen,1155.0,1,8,PNM,PV Only,,0.133822,93.2498,60000.0,0.048,49601.0,0.09,,1
102,JB-8633085-00,6.36,10107.1177,10153.0,Southwest,AZ,86315,Yavapai County,Comp Shingle Roof,2573.0,3,24,Arizona Public Service Company,PV Only,,0.153316,187.0853,10000.0,0.035,10700.0,0.01,Two Stories,1
103,JB-85711731-00,9.1,14587.0686,17199.0,Southwest,AZ,85742,Pima County,Round Tile,2337.0,2,35,Tucson Electric Power,PV Only,,0.123299,234.6379,10304.0,0.035,10800.0,0.001714286,,1
104,JB-85711445-00,5.46,8207.3413,12186.0,Southwest,AZ,85741,Pima County,Comp Shingle Roof,1369.0,3,21,Tucson Electric Power,PV Only,,0.124477,184.3265,10304.0,0.035,10800.0,0.032380952000000005,,1
105,JB-85711266-00,9.45,14189.6977,13156.0,Southwest,AZ,85743,Marana,Round Tile,2575.0,4,30,Tucson Electric Power,PV Only,,0.10859200000000001,176.9731,998504225.0,0.035,10800.0,0.045,Two Stories,1
106,JB-85711266-00,9.45,14189.6977,13156.0,Southwest,AZ,85743,Marana,Round Tile,2575.0,4,30,Tucson Electric Power,PV Only,,0.10859200000000001,176.9731,998504225.0,0.035,10800.0,0.045,One Story,1
107,JB-85322539-00,10.92,16578.494,19702.0,Southwest,AZ,85365,Yuma,Round Tile,,3,42,Arizona Public Service Company,PV Only,,0.136242,282.0323,10000.0,0.035,10800.0,0.0,,1
108,JB-85322239-00,12.6,20048.0964,25066.0,Southwest,AZ,85364,Yuma,Comp Shingle Roof,2296.0,3,40,Arizona Public Service Company,PV Only,,0.078411,222.1338,10004.0,0.035,10800.0,0.0245,,1
109,JB-85321959-00,5.46,8554.9997,17995.0,Southwest,AZ,85332,Yavapai County,Comp Shingle Roof,4386.0,1,21,Arizona Public Service Company,PV Only,,0.146438,276.8482,10002.0,0.035,10800.0,0.01,,1
110,JB-85321927-00,6.615,10014.2457,17039.0,Southwest,AZ,85326,Buckeye,Round Tile,2247.0,2,21,Arizona Public Service Company,PV Only,,0.142517,260.6549,998504677.0,0.035,10800.0,0.008571429,,1
111,JB-8515578-00,11.18,12573.2422,17314.0,Southwest,AZ,85122,Casa Grande,Flat Tile,3505.0,1,43,Arizona Public Service Company,PV Only,,0.148474,272.7295,10001.0,0.035,10800.0,0.01,,1
112,JB-8515500-00,6.5,10066.5211,12315.0,Southwest,AZ,85123,Pinal County,Comp Shingle Roof,2329.0,3,25,Arizona Public Service Company,PV Only,,0.13680699999999998,197.8377,998504649.0,0.035,10800.0,0.022692307999999998,,1
113,JB-8507698-00,7.8,9032.7154,18583.0,Southwest,AZ,85024,Phoenix,Comp Shingle Roof,2329.0,2,30,Arizona Public Service Company,PV Only,,0.135398,267.9677,10001.0,0.035,10800.0,0.04,,1
114,JB-8507516-00,8.505,13875.9783,13620.0,Southwest,AZ,85023,Phoenix,Round Tile,3288.0,3,27,Arizona Public Service Company,PV Only,,0.163502,243.8678,10000.0,0.035,10800.0,0.037037037,,1
115,JB-7995068-00,5.72,9976.5826,9743.0,Southwest,TX,79928,El Paso County,Comp Shingle Roof,3014.0,1,22,El Paso Electric Company (Texas),PV Only,,0.13211199999999998,166.2562,998504531.0,0.019,49601.0,0.0,,1
116,JB-7995010-00,9.36,14233.4494,17745.0,Southwest,TX,79924,El Paso,Comp Shingle Roof,2079.0,2,36,El Paso Electric Company (Texas),PV Only,,0.1193,228.4721,998504531.0,0.019,49601.0,0.025,,1
